manifest_id,source,repo_name,yaml_path,TRUE_HOST_PID,TRUE_HOST_IPC,TRUE_HOST_NET,DOCKERSOCK_PATH,CAP_SYS_ADMIN,CAP_SYS_MODULE,WITHIN_MANIFEST_SECRET,SEC_CONT_OVER_PRIVIL,ALLOW_PRIVI,SECCOMP_UNCONFINED,VALID_TAINT_SECRET,INSECURE_HTTP,NO_SECU_CONTEXT,NO_NETWORK_POLICY,HOST_ALIAS,NO_DEFAULT_NSPACE,NO_RESO,NO_ROLLING_UPDATE,cap_misuse,all_secrets,total_misconfigs,risk_score,label,NO_RUN_AS_NON_ROOT,NO_READ_ONLY_ROOT_FS,IMAGE_USES_LATEST,SA_AUTOMOUNT_TOKEN,USES_DEFAULT_SA,UNTRUSTED_REGISTRY,HOSTPATH_MOUNT,severity_class,mitre_technique,attack_description,checkov_failed_count,checkov_passed_count,checkov_umi_score,kl_failed_count,checkov_no_run_as_nonroot,checkov_no_readonly_rootfs,checkov_image_latest,checkov_sa_automount,checkov_default_sa,checkov_untrusted_registry,checkov_no_seccomp,checkov_no_apparmor,checkov_allow_privi_esc,checkov_caps_not_dropped,has_yaml,size_bytes,age_days,commits,devs,is_deployable,is_minor
816,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/microservices/rate-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
817,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/microservices/payment-info-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
818,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/microservices/product-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
819,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/yugabyte-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
820,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/mcrouter-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
821,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/tekton-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
822,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/rook-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
823,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/prometheus-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
824,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/contour-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
825,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/nginx-ingress-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
826,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/kafka-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
827,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/elastic-cloud-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
828,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/cert-manager-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
829,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/weave-scope-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
830,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/postgres-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
831,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/argocd-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
832,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/kubedb-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
833,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/loki-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
834,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/tidb-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
835,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/redis-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
836,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/oracle-mysql-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
837,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/nats-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
838,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/presslabs-mysql-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
839,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/cassandra-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
840,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/kubernetes-dashboard-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
841,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/harbor-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
842,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/infra/vitess-operator-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
843,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/cicd/cd-manifests-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
844,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cicd/cd-manifests/cicd/ci-manifests-cd.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,21,20.278622685185184,4,1,1,0
845,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/delivery-status/db.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,148,8.877280092592592,9,1,1,0
846,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/delivery-status/app.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,17,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,150,78.59224537037036,29,2,1,1
847,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/delivery-status/checkjob.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,16,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,72,6.907071759259258,7,1,1,0
848,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/delivery-status/queue.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,42,0,1.0,10,1,1,0,0,0,0,1,0,1,1,1,95,58.415694444444455,5,2,1,0
849,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/delivery-status/http-proxy.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,20,52.96224537037037,5,1,1,0
850,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/system/redirect-to-cluster-dns-scripts.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,19,0,1.0,5,1,1,0,0,0,1,1,0,1,1,1,119,2.314953703703704,3,1,1,0
851,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cart/db.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0.0689,1,,,,,,,0,1,,,40,0,1.0,21,1,1,0,1,0,1,1,0,1,1,1,594,40.5144675925926,4,2,1,0
852,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cart/app.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,16,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,86,78.43957175925927,17,2,1,0
853,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/cart/http-proxy.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,20,49.81358796296296,3,1,1,0
854,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/payment-info/db.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0.0689,1,,,,,,,0,1,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,55,58.47001157407407,8,1,1,0
855,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/payment-info/app.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,9,1,1,0,1,0,1,1,0,1,1,1,78,78.9840162037037,29,1,1,0
856,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/payment-info/checkjob.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,17,0,1.0,4,1,1,0,1,0,1,1,0,1,1,1,74,7.426979166666666,5,1,1,0
857,github,kubernetes-native-testbed,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-native-testbed/manifests/payment-info/http-proxy.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,20,52.96224537037037,5,1,1,0
858,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/staging/labels.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,1,1,1,0
859,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/staging/kustomization.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,10,17.611493055555556,2,1,1,0
860,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/staging/namespace.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1,1,1,0
861,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/production/labels.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,1,1,1,0
862,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/production/kustomization.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,10,17.611493055555556,2,1,1,0
863,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/production/namespace.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1,1,1,0
864,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/dev/labels.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,1,1,1,0
865,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/dev/kustomization.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,10,17.611493055555556,2,1,1,0
866,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/overlays/dev/namespace.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1,1,1,0
867,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/frontend/deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0.0689,1,,,,,,,0,1,,,13,0,1.0,3,1,1,0,0,0,1,1,0,1,1,1,73,413.8417824074074,24,1,1,0
868,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/frontend/service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,14,1.0,1,1,1,0
869,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/frontend/hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,19,1.0,1,1,1,0
870,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/backend/deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,13,0,1.0,3,1,1,0,0,0,1,1,0,1,1,1,74,413.8417824074074,24,1,1,0
871,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/backend/service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,18,1.0,1,1,1,0
872,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/backend/hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,19,1.0,1,1,1,0
873,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/common/namespace.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1,1,1,0
874,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/common/reconciler-rbac.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,8,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,29,1.0,1,1,1,0
875,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/webapp/common/service-account.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,5,1.0,1,1,1,0
876,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/cache/deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,14,0,1.0,2,1,1,0,0,0,1,1,0,1,1,1,57,1.0,1,1,1,0
877,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/cache/kustomization.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.0,1,1,1,0
878,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/cache/service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,13,1.0,1,1,1,0
879,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/frontend/deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0.0689,1,,,,,,,0,1,,,14,0,1.0,3,1,1,0,0,0,1,1,0,1,1,1,72,413.8415625,26,1,1,0
880,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/frontend/kustomization.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.0,1,1,1,0
881,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/frontend/service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,13,1.0,1,1,1,0
882,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/frontend/hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,18,16.73377314814815,2,1,1,0
883,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/backend/deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,14,0,1.0,2,1,1,0,0,0,1,1,0,1,1,1,73,413.8415625,25,1,1,0
884,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/backend/kustomization.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.0,1,1,1,0
885,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/backend/service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,17,1.0,1,1,1,0
886,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/bases/backend/hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.0,1,1,1,0
887,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/secure/frontend/deployment.yaml,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0.1377,1,,,,,,,0,2,,,12,0,1.0,4,1,1,0,0,0,1,1,0,1,0,1,95,1.0,1,1,1,0
888,github,podinfo,/Users/arahman/K8S_REPOS/GITHUB_REPOS/podinfo/deploy/secure/frontend/service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,18,1.0,1,1,1,0
